timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681927132033,305,Get User By ID,200,OK,CRUD Operations 3-64,text,true,,1002,371,20,88,https://reqres.in/api/users/10,305,0,0
1681927132035,318,Get User By ID,304,Not Modified,CRUD Operations 3-63,,true,,634,423,20,88,https://reqres.in/api/users/12,0,0,0
1681927130304,2065,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-62,text,true,,1745,375,20,88,https://reqres.in/api/users?page=2,2065,0,1741
1681927130303,2065,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-62,,true,,1745,375,20,88,null,2065,1,1741
1681927130268,2151,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-70,text,true,,1745,375,20,88,https://reqres.in/api/users?page=2,2151,0,1843
1681927130267,2151,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-70,,true,,1745,375,20,88,null,2151,1,1843
1681927132102,319,Get User By ID,200,OK,CRUD Operations 3-67,text,true,,1002,371,20,88,https://reqres.in/api/users/12,319,0,0
1681927132033,399,https://reqres.in/api/users/2,204,No Content,CRUD Operations 3-46,,true,,626,392,20,88,https://reqres.in/api/users/2,0,0,0
1681927132032,399,Delete User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-46,,true,,626,392,20,88,null,0,1,0
1681927132179,255,Get User By ID,200,OK,CRUD Operations 3-71,text,true,,1004,370,19,87,https://reqres.in/api/users/8,255,0,0
1681927132163,272,Get Users Page 1,200,OK,Exception Paths Group 2-29,text,true,,1710,375,6,87,https://reqres.in/api/users?page=1,272,0,0
1681927132163,272,Get User Page 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Exception Paths Group 2-29,,true,,1710,375,6,87,null,272,0,0
1681927132181,259,Get User By ID,200,OK,CRUD Operations 3-72,text,true,,1004,371,19,86,https://reqres.in/api/users/11,259,0,0
1681927132127,321,Get User By ID,200,OK,CRUD Operations 3-65,text,true,,1000,370,19,86,https://reqres.in/api/users/9,321,0,0
1681927132173,277,Get User By ID,200,OK,CRUD Operations 3-68,text,true,,1002,370,19,86,https://reqres.in/api/users/7,277,0,0
1681927132334,138,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-69,text,true,,953,372,19,86,https://reqres.in/api/unknown/2,138,0,0
1681927132334,138,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-69,,true,,953,372,19,86,null,138,0,0
1681927128269,4204,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-54,text,true,,1747,375,19,86,https://reqres.in/api/users?page=2,4204,0,4036
1681927128149,4204,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-54,,true,,1747,375,19,86,null,4204,120,4036
1681927132336,143,Get User By ID,304,Not Modified,CRUD Operations 3-66,,true,,636,422,19,86,https://reqres.in/api/users/7,0,0,0
1681927131691,786,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-66,,true,,4910,2379,19,86,null,258,3,0
1681927130362,2118,https://reqres.in/api/users/23,404,Not Found,Exception Paths Group 2-27,text,false,,697,371,5,86,https://reqres.in/api/users/23,2118,0,1980
1681927130361,2118,Get User,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-27,,false,,697,371,5,86,null,2118,1,1980
1681927132032,449,https://reqres.in/api/users/2,204,No Content,CRUD Operations 3-50,,true,,614,392,19,86,https://reqres.in/api/users/2,0,0,0
1681927132032,449,Delete User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-50,,true,,614,392,19,86,null,0,1,0
1681927132338,145,Get User By ID,304,Not Modified,CRUD Operations 3-64,,true,,640,422,18,85,https://reqres.in/api/users/7,0,0,0
1681927130184,2307,https://reqres.in/api/users/23,404,Not Found,Exception Paths Group 2-25,text,false,,702,371,5,85,https://reqres.in/api/users/23,2307,0,2167
1681927130183,2307,Get User,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-25,,false,,702,371,5,85,null,2307,1,2167
1681927132353,152,Get User By ID,304,Not Modified,CRUD Operations 3-63,,true,,638,422,18,85,https://reqres.in/api/users/8,0,0,0
1681927132370,139,Get User By ID,200,OK,CRUD Operations 3-62,text,true,,1000,370,18,85,https://reqres.in/api/users/7,139,0,0
1681927130177,2338,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-59,text,true,,1747,375,18,85,https://reqres.in/api/users?page=2,2338,0,2217
1681927128535,2338,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-59,,true,,1747,375,18,85,null,2338,1642,2217
1681927132421,110,Get User By ID,304,Not Modified,CRUD Operations 3-67,,true,,640,423,18,85,https://reqres.in/api/users/11,0,0,0
1681927131699,829,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-67,,true,,5642,2276,18,85,null,719,3,0
1681927130308,2224,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-61,text,true,,1745,375,18,85,https://reqres.in/api/users?page=2,2224,0,2121
1681927130303,2224,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-61,,true,,1745,375,18,85,null,2224,6,2121
1681927132434,99,Get User By ID,200,OK,CRUD Operations 3-71,text,true,,1008,371,18,85,https://reqres.in/api/users/11,99,0,0
1681927132441,93,Get User By ID,200,OK,CRUD Operations 3-72,text,true,,1004,370,18,85,https://reqres.in/api/users/7,93,0,0
1681927132449,86,Get User By ID,200,OK,CRUD Operations 3-65,text,true,,1004,371,18,85,https://reqres.in/api/users/12,86,0,0
1681927131070,1468,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-73,text,true,,1745,375,18,85,https://reqres.in/api/users?page=2,1467,0,1387
1681927131068,1468,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-73,,true,,1745,375,18,85,null,1467,2,1387
1681927132450,85,Get User By ID,200,OK,CRUD Operations 3-68,text,true,,1004,370,18,85,https://reqres.in/api/users/8,85,0,0
1681927132480,67,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-66,text,true,,1421,370,18,85,https://reqres.in/api/unknown,67,0,0
1681927132480,67,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-66,,true,,1421,370,18,85,null,67,0,0
1681927132478,101,Get User By ID,200,OK,CRUD Operations 3-54,text,true,,1010,370,18,85,https://reqres.in/api/users/8,101,0,0
1681927132491,103,https://reqres.in/api/unknown/23,404,Not Found,Exception Paths Group 2-25,text,false,,706,373,5,85,https://reqres.in/api/unknown/23,103,0,0
1681927132480,114,https://reqres.in/api/unknown/23,404,Not Found,Exception Paths Group 2-27,text,false,,699,373,5,85,https://reqres.in/api/unknown/23,114,0,0
1681927132491,103,Get Single Resource,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-25,,false,,706,373,5,85,null,103,0,0
1681927132480,114,Get Single Resource,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-27,,false,,699,373,5,85,null,114,0,0
1681927132509,87,Get User By ID,200,OK,CRUD Operations 3-62,text,true,,1000,371,18,85,https://reqres.in/api/users/11,87,0,0
1681927132483,113,Get User By ID,304,Not Modified,CRUD Operations 3-64,,true,,636,422,18,85,https://reqres.in/api/users/7,0,0,0
1681927131760,836,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-64,,true,,5302,2326,18,85,null,578,0,0
1681927132506,92,Get User By ID,200,OK,CRUD Operations 3-63,text,true,,1010,370,18,85,https://reqres.in/api/users/7,92,0,0
1681927131755,842,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-63,,true,,5290,2326,18,85,null,372,1,0
1681927132531,77,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-67,text,true,,1421,370,18,85,https://reqres.in/api/unknown,77,0,0
1681927132531,77,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-67,,true,,1421,370,18,85,null,77,0,0
1681927132513,107,Get User By ID,200,OK,CRUD Operations 3-70,text,true,,1006,371,18,85,https://reqres.in/api/users/12,107,0,0
1681927132277,354,https://reqres.in/api/users/2,204,No Content,CRUD Operations 3-53,,true,,614,392,18,85,https://reqres.in/api/users/2,0,0,0
1681927132277,354,Delete User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-53,,true,,614,392,18,85,null,0,0,0
1681927132520,112,Get User By ID,200,OK,CRUD Operations 3-59,text,true,,1004,371,17,84,https://reqres.in/api/users/12,112,0,0
1681927132288,344,https://reqres.in/api/users/2,204,No Content,CRUD Operations 3-41,,true,,614,392,17,84,https://reqres.in/api/users/2,0,0,0
1681927132288,344,Delete User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-41,,true,,614,392,17,84,null,0,0,0
1681927132547,108,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-66,text,true,,953,372,17,85,https://reqres.in/api/unknown/2,108,0,0
1681927132547,108,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-66,,true,,953,372,17,85,null,108,0,0
1681927132598,60,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-63,text,true,,1431,370,17,86,https://reqres.in/api/unknown,60,0,0
1681927132598,60,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-63,,true,,1431,370,17,86,null,60,0,0
1681927132596,64,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-64,text,true,,1421,370,17,86,https://reqres.in/api/unknown,64,0,0
1681927132596,64,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-64,,true,,1421,370,17,86,null,64,0,0
1681927132608,53,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-67,text,true,,953,372,17,86,https://reqres.in/api/unknown/2,53,0,0
1681927132608,53,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-67,,true,,953,372,17,86,null,53,0,0
1681927132659,30,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-63,text,true,,951,372,18,88,https://reqres.in/api/unknown/2,30,0,0
1681927132658,30,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-63,,true,,951,372,18,88,null,30,2,0
1681927132181,514,https://reqres.in/api/login,400,Bad Request,Exception Paths Group 2-28,text,false,,694,413,6,88,https://reqres.in/api/login,514,0,0
1681927132180,514,Login,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-28,,false,,694,413,6,88,null,514,1,0
1681927132536,173,Get User By ID,304,Not Modified,CRUD Operations 3-65,,true,,646,422,18,88,https://reqres.in/api/users/7,0,0,0
1681927131786,919,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-65,,true,,5290,2326,18,88,null,662,5,0
1681927132535,177,Get User By ID,200,OK,CRUD Operations 3-72,text,true,,992,371,18,88,https://reqres.in/api/users/10,177,0,0
1681927132538,176,Get User By ID,200,OK,CRUD Operations 3-73,text,true,,994,371,18,88,https://reqres.in/api/users/12,176,0,0
1681927132533,183,Get User By ID,200,OK,CRUD Operations 3-61,text,true,,1002,370,18,88,https://reqres.in/api/users/7,183,0,0
1681927132534,183,Get User By ID,200,OK,CRUD Operations 3-71,text,true,,998,370,18,88,https://reqres.in/api/users/7,183,0,0
1681927132662,66,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-64,text,true,,953,372,18,88,https://reqres.in/api/unknown/2,66,0,0
1681927132660,66,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-64,,true,,953,372,18,88,null,66,2,0
1681927132544,205,Get User By ID,200,OK,CRUD Operations 3-68,text,true,,1002,371,18,88,https://reqres.in/api/users/11,205,0,0
1681927132186,589,https://reqres.in/api/login,400,Bad Request,Exception Paths Group 2-26,text,false,,688,413,6,88,https://reqres.in/api/login,589,0,0
1681927132186,589,Login,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-26,,false,,688,413,6,88,null,589,0,0
1681927132579,201,Get User By ID,304,Not Modified,CRUD Operations 3-54,,true,,638,422,18,88,https://reqres.in/api/users/8,0,0,0
1681927132596,193,Get User By ID,200,OK,CRUD Operations 3-62,text,true,,1004,370,18,88,https://reqres.in/api/users/8,193,0,0
1681927132621,205,Get User By ID,304,Not Modified,CRUD Operations 3-70,,true,,636,423,18,88,https://reqres.in/api/users/12,0,0,0
1681927132710,126,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-65,text,true,,1425,370,18,88,https://reqres.in/api/unknown,126,0,0
1681927132633,203,Get User By ID,200,OK,CRUD Operations 3-59,text,true,,994,370,18,88,https://reqres.in/api/users/7,203,0,0
1681927132710,126,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-65,,true,,1425,370,18,88,null,126,0,0
1681927132695,141,Get Users Page 1,200,OK,Exception Paths Group 2-28,text,true,,1710,375,6,88,https://reqres.in/api/users?page=1,141,0,0
1681927132695,141,Get User Page 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Exception Paths Group 2-28,,true,,1710,375,6,88,null,141,1,0
1681927132714,130,Get User By ID,200,OK,CRUD Operations 3-73,text,true,,1002,370,18,87,https://reqres.in/api/users/9,130,0,0
1681927132716,129,Get User By ID,200,OK,CRUD Operations 3-61,text,true,,1002,371,18,87,https://reqres.in/api/users/10,129,0,0
1681927132717,129,Get User By ID,304,Not Modified,CRUD Operations 3-71,,true,,642,422,18,87,https://reqres.in/api/users/8,0,0,0
1681927132713,134,Get User By ID,200,OK,CRUD Operations 3-72,text,true,,998,371,18,87,https://reqres.in/api/users/12,134,0,0
1681927132750,127,Get User By ID,304,Not Modified,CRUD Operations 3-68,,true,,632,422,18,87,https://reqres.in/api/users/8,0,0,0
1681927132473,412,https://reqres.in/api/users,201,Created,CRUD Operations 3-69,text,true,,748,423,18,87,https://reqres.in/api/users,412,0,0
1681927132473,412,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-69,,true,,748,423,18,87,null,412,1,0
1681927132790,96,Get User By ID,200,OK,CRUD Operations 3-62,text,true,,1002,371,18,87,https://reqres.in/api/users/10,96,0,0
1681927132781,106,Get User By ID,200,OK,CRUD Operations 3-54,text,true,,992,370,18,87,https://reqres.in/api/users/9,106,0,0
1681927132775,112,Get Users Page 1,200,OK,Exception Paths Group 2-26,text,true,,1728,375,5,87,https://reqres.in/api/users?page=1,112,0,0
1681927132775,112,Get User Page 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Exception Paths Group 2-26,,true,,1728,375,5,87,null,112,0,0
1681927132887,104,Get User By ID,304,Not Modified,CRUD Operations 3-54,,true,,638,422,20,96,https://reqres.in/api/users/9,0,0,0
1681927132845,149,Get User By ID,200,OK,CRUD Operations 3-73,text,true,,996,370,20,96,https://reqres.in/api/users/7,149,0,0
1681927132847,148,Get User By ID,304,Not Modified,CRUD Operations 3-72,,true,,636,423,20,96,https://reqres.in/api/users/10,0,0,0
1681927132846,155,Get User By ID,304,Not Modified,CRUD Operations 3-71,,true,,640,422,20,96,https://reqres.in/api/users/7,0,0,0
1681927132845,158,Get User By ID,200,OK,CRUD Operations 3-61,text,true,,998,371,20,96,https://reqres.in/api/users/11,158,0,0
1681927132887,144,Get User By ID,304,Not Modified,CRUD Operations 3-62,,true,,632,423,20,96,https://reqres.in/api/users/10,0,0,0
1681927132878,153,Get User By ID,304,Not Modified,CRUD Operations 3-68,,true,,640,422,20,96,https://reqres.in/api/users/8,0,0,0
1681927132655,427,https://reqres.in/api/users,201,Created,CRUD Operations 3-66,text,true,,746,423,20,96,https://reqres.in/api/users,427,0,0
